,tweet_id,timestamp,source,text,expanded_urls,name,rat_den,rat_num,dog_type,created_at,likes,retweet_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
770,749981277374128128,2016-07-04 15:00:45,https://about.twitter.com/products/tweetdeck,This is Atticus. He's quite simply America af. 1776/10 https://t.co/GRXwMxLBkh,https://twitter.com/dog_rates/status/749981277374128128/photo/1,Atticus,10.0,1776.0,None,2016-07-04 15:00:45,5197.0,2489.0,https://pbs.twimg.com/media/CmgBZ7kWcAAlzFD.jpg,1.0,Bow_tie,0.533941,False,Sunglasses,0.0808222,False,Sunglass,0.0507762,False
771,749774190421639168,2016-07-04 01:17:51,http://twitter.com/download/iphone,This is Lucy. She's a Benebop Cumberplop. 12/10 would hold against my face https://t.co/4yXa801fgl,https://twitter.com/dog_rates/status/749774190421639168/photo/1,Lucy,10.0,12.0,None,2016-07-04 01:17:51,4717.0,1334.0,https://pbs.twimg.com/media/Cme7pg2XEAATMnP.jpg,1.0,Pekinese,0.8790120000000001,True,Chihuahua,0.054855,True,Blenheim_spaniel,0.021041,True
772,749417653287129088,2016-07-03 01:41:06,http://twitter.com/download/iphone,This is Finn. He's the most unphotogenic pupper of all time. 11/10 https://t.co/qvA2rCUl6v,"https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1",Finn,10.0,11.0,pupper,2016-07-03 01:41:06,6189.0,1670.0,https://pbs.twimg.com/media/CmZ3YH9WEAAowi3.jpg,2.0,Papillon,0.772894,True,Shetland_sheepdog,0.0424076,True,Collie,0.0423131,True
773,749403093750648834,2016-07-03 00:43:15,http://twitter.com/download/iphone,Duuun dun... duuun dun... dunn  dun. dunn dun. dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun. 10/10 https://t.co/9qdJ2Q1Cwx,https://twitter.com/dog_rates/status/749403093750648834/photo/1,None,10.0,10.0,None,2016-07-03 00:43:15,2663.0,542.0,https://pbs.twimg.com/media/CmZqIslWIAQFiqe.jpg,1.0,Chesapeake_bay_retriever,0.694541,True,Curly-coated_retriever,0.07633530000000001,True,Irish_water_spaniel,0.0485495,True
774,749395845976588288,2016-07-03 00:14:27,http://twitter.com/download/iphone,This is George. He just remembered that bees are dying globally at an alarming rate. Scary stuff George. 10/10 https://t.co/lznl6QGkYc,"https://twitter.com/dog_rates/status/749395845976588288/photo/1,https://twitter.com/dog_rates/status/749395845976588288/photo/1",George,10.0,10.0,None,2016-07-03 00:14:27,8690.0,3488.0,https://pbs.twimg.com/media/CmZjizYW8AA3FCN.jpg,1.0,Pomeranian,0.973715,True,Chow,0.0207581,True,Keeshond,0.00378436,True
775,749317047558017024,2016-07-02 19:01:20,http://twitter.com/download/iphone,This is Blu. He's a wild bush Floofer. I wish anything made me as happy as bushes make Blu. 12/10 would frolic with https://t.co/HHUAnBb6QB,https://twitter.com/dog_rates/status/749317047558017024/video/1,Blu,10.0,12.0,floofer,2016-07-02 19:01:20,5566.0,2262.0,https://pbs.twimg.com/ext_tw_video_thumb/749316899712950272/pu/img/nvZI9mkoAxt89sul.jpg,1.0,Wire-haired_fox_terrier,0.155144,True,Lakeland_terrier,0.108382,True,Buckeye,0.0746167,False
777,749064354620928000,2016-07-02 02:17:13,http://twitter.com/download/iphone,Meet Winston. He's pupset because I forgot to mention that it's Canada Day today. 11/10 please forgive me Winston https://t.co/xEY8dbJxnF,"https://twitter.com/dog_rates/status/749064354620928000/photo/1,https://twitter.com/dog_rates/status/749064354620928000/photo/1",Winston,10.0,11.0,None,2016-07-02 02:17:13,4868.0,1543.0,https://pbs.twimg.com/media/CmU2DVWWgAArvp3.jpg,2.0,Pug,0.985222,True,Brabancon_griffon,0.00331366,True,Pekinese,0.00298888,True
778,749036806121881602,2016-07-02 00:27:45,http://twitter.com/download/iphone,This is Dietrich. He hops at random. Other doggos don't understand him. It upsets him greatly. 8/10 would comfort https://t.co/U8cSRz8wzC,https://twitter.com/dog_rates/status/749036806121881602/photo/1,Dietrich,10.0,8.0,None,2016-07-02 00:27:45,3131.0,801.0,https://pbs.twimg.com/media/CmUciKgWIAA97sH.jpg,1.0,Sulphur-crested_cockatoo,0.960276,False,West_highland_white_terrier,0.0195223,True,Samoyed,0.00639562,True
779,748977405889503236,2016-07-01 20:31:43,http://twitter.com/download/iphone,What jokester sent in a pic without a dog in it? This is not @rock_rates. This is @dog_rates. Thank you ...10/10 https://t.co/nDPaYHrtNX,https://twitter.com/dog_rates/status/748977405889503236/photo/1,Not,10.0,10.0,None,2016-07-01 20:31:43,10898.0,3435.0,https://pbs.twimg.com/media/CmTm-XQXEAAEyN6.jpg,1.0,German_short-haired_pointer,0.742216,True,Bluetick,0.15281,True,English_setter,0.0518347,True
780,748932637671223296,2016-07-01 17:33:49,http://twitter.com/download/iphone,Say hello to Divine Doggo. Must be magical af. 13/10 would be an honor to pet https://t.co/BbcABzohKb,https://twitter.com/dog_rates/status/748932637671223296/photo/1,Divine,10.0,13.0,doggo,2016-07-01 17:33:49,5898.0,2288.0,https://pbs.twimg.com/media/CmS-QkQWAAAkUa-.jpg,1.0,Borzoi,0.742912,True,Wire-haired_fox_terrier,0.204082,True,English_setter,0.0210323,True
781,748705597323898880,2016-07-01 02:31:39,http://twitter.com,#BarkWeek is getting rather heckin terrifying over here. Doin me quite the spooken. 13/10 (vid by @corgi_zero) https://t.co/eA7k1ZQslA,https://twitter.com/dog_rates/status/748705597323898880/video/1,None,10.0,13.0,None,2016-07-01 02:31:39,2813.0,961.0,https://pbs.twimg.com/ext_tw_video_thumb/748704826305970176/pu/img/QHuadM5eEygfBeOf.jpg,1.0,Tiger_shark,0.548497,False,Great_white_shark,0.130252,False,Scuba_diver,0.121887,False
782,748699167502000129,2016-07-01 02:06:06,http://twitter.com/download/iphone,Meet Tripp. He's being eaten by a sherk and doesn't even care. Unfazed af. 11/10 keep doin you Tripp https://t.co/gGxjthmG1c,"https://twitter.com/dog_rates/status/748699167502000129/photo/1,https://twitter.com/dog_rates/status/748699167502000129/photo/1",Tripp,10.0,11.0,None,2016-07-01 02:06:06,4811.0,1613.0,https://pbs.twimg.com/media/CmPp5pOXgAAD_SG.jpg,1.0,Pembroke,0.849029,True,Cardigan,0.0836288,True,Kelpie,0.0243945,True
783,748692773788876800,2016-07-01 01:40:41,http://twitter.com/download/iphone,That is Quizno. This is his beach. He does not tolerate human shenanigans on his beach. 10/10 reclaim ur land doggo https://t.co/vdr7DaRSa7,https://twitter.com/dog_rates/status/748692773788876800/photo/1,His,10.0,10.0,doggo,2016-07-01 01:40:41,4294.0,1344.0,https://pbs.twimg.com/media/CmPkGhFXEAABO1n.jpg,1.0,Ox,0.337871,False,Plow,0.269287,False,Oxcart,0.245653,False
784,748575535303884801,2016-06-30 17:54:50,http://twitter.com/download/iphone,This is one of the most reckless puppers I've ever seen. How she got a license in the first place is beyond me. 6/10 https://t.co/z5bAdtn9kd,https://twitter.com/dog_rates/status/748575535303884801/photo/1,One,10.0,6.0,None,2016-06-30 17:54:50,6154.0,2002.0,https://pbs.twimg.com/media/CmN5ecNWMAE6pnf.jpg,1.0,Muzzle,0.176172,False,Seat_belt,0.16095299999999998,False,Soft-coated_wheaten_terrier,0.0864988,True
785,748568946752774144,2016-06-30 17:28:39,http://twitter.com/download/iphone,This is Cora. She rings a bell for treats. 12/10 precious af (vid by @skyehellenkamp) https://t.co/uUncaAGH18,https://twitter.com/dog_rates/status/748568946752774144/video/1,Cora,10.0,12.0,None,2016-06-30 17:28:39,2224.0,674.0,https://pbs.twimg.com/ext_tw_video_thumb/748568890477789184/pu/img/1MzP7FuodJdHw8zA.jpg,1.0,Tibetan_terrier,0.32816100000000004,True,Toy_poodle,0.304836,True,Miniature_poodle,0.0708784,True
786,748346686624440324,2016-06-30 02:45:28,http://twitter.com/download/iphone,"""So... we meat again"" (I'm so sorry for that pun I couldn't resist pls don't unfollow) 10/10 https://t.co/XFBrrqapZa",https://twitter.com/dog_rates/status/748346686624440324/photo/1,None,10.0,10.0,None,2016-06-30 02:45:28,5283.0,1245.0,https://pbs.twimg.com/media/CmKpVtlWAAEnyHm.jpg,1.0,Borzoi,0.5964550000000001,True,Whippet,0.231428,True,Saluki,0.05826140000000001,True
788,748324050481647620,2016-06-30 01:15:31,http://twitter.com/download/iphone,This is Duke. He permanently looks like he just tripped over something. 11/10 https://t.co/1sNtG7GgiO,"https://twitter.com/dog_rates/status/748324050481647620/photo/1,https://twitter.com/dog_rates/status/748324050481647620/photo/1",Duke,10.0,11.0,None,2016-06-30 01:15:31,3724.0,773.0,https://pbs.twimg.com/media/CmKUwImXIAA58f5.jpg,1.0,Shetland_sheepdog,0.880499,True,Collie,0.107901,True,Pembroke,0.00360667,True
789,748307329658011649,2016-06-30 00:09:04,http://twitter.com/download/iphone,"This sherk must've leapt out of the water and into the canoe, trapping the human. Won't even help paddle smh. 7/10 https://t.co/KubWEqOIgO","https://twitter.com/dog_rates/status/748307329658011649/photo/1,https://twitter.com/dog_rates/status/748307329658011649/photo/1",None,10.0,7.0,None,2016-06-30 00:09:04,3715.0,716.0,https://pbs.twimg.com/media/CmKFi-FXEAAeI37.jpg,2.0,Paddle,0.589066,False,Shovel,0.038062300000000014,False,Mountain_tent,0.0292033,False
791,747963614829678593,2016-06-29 01:23:16,http://twitter.com/download/iphone,PUPPER NOOOOO BEHIND YOUUU 10/10 pls keep this pupper in your thoughts https://t.co/ZPfeRtOX0Q,https://twitter.com/dog_rates/status/747963614829678593/photo/1,None,10.0,10.0,pupper,2016-06-29 01:23:16,5836.0,2165.0,https://pbs.twimg.com/media/CmFM7ngXEAEitfh.jpg,1.0,Kelpie,0.307672,True,Irish_terrier,0.197486,True,Dingo,0.105475,False
792,747933425676525569,2016-06-28 23:23:19,http://twitter.com/download/iphone,Pls don't send more sherks. I don't care how seemingly floofy they are. It does me so much frighten. Thank u. 11/10 https://t.co/oQqlOsla4R,"https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1",None,10.0,11.0,None,2016-06-28 23:23:19,6688.0,2578.0,https://pbs.twimg.com/media/CmExV2qWkAAn_pN.jpg,1.0,Samoyed,0.998201,True,Eskimo_dog,0.00079285,True,Great_pyrenees,0.00029575,True
793,747885874273214464,2016-06-28 20:14:22,http://twitter.com/download/iphone,This is a mighty rare blue-tailed hammer sherk. Human almost lost a limb trying to take these. Be careful guys. 8/10 https://t.co/TGenMeXreW,"https://twitter.com/dog_rates/status/747885874273214464/photo/1,https://twitter.com/dog_rates/status/747885874273214464/photo/1",None,10.0,8.0,None,2016-06-28 20:14:22,2980.0,986.0,https://pbs.twimg.com/media/CmEGMSvUYAAl3ZM.jpg,1.0,Kuvasz,0.40845,True,Samoyed,0.14132999999999998,True,Pug,0.08301839999999999,True
794,747844099428986880,2016-06-28 17:28:22,http://twitter.com/download/iphone,This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat https://t.co/V7h5NMYbYz,https://twitter.com/dog_rates/status/747844099428986880/photo/1,Huxley,10.0,11.0,None,2016-06-28 17:28:22,2848.0,757.0,https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg,1.0,Pembroke,0.360428,True,Papillon,0.26313400000000003,True,Chihuahua,0.131246,True
795,747816857231626240,2016-06-28 15:40:07,http://twitter.com/download/iphone,Viewer discretion is advised. This is a terrible attack in progress. Not even in water (tragic af). 4/10 bad sherk https://t.co/L3U0j14N5R,https://twitter.com/dog_rates/status/747816857231626240/photo/1,None,10.0,4.0,None,2016-06-28 15:40:07,4904.0,1178.0,https://pbs.twimg.com/media/CmDHdCoWkAACTB4.jpg,1.0,Pembroke,0.7689229999999999,True,Chihuahua,0.029053,True,Shetland_sheepdog,0.029035400000000006,True
797,747600769478692864,2016-06-28 01:21:27,http://twitter.com/download/iphone,This is Bookstore and Seaweed. Bookstore is tired and Seaweed is an asshole. 10/10 and 7/10 respectively https://t.co/eUGjGjjFVJ,"https://twitter.com/dog_rates/status/747600769478692864/photo/1,https://twitter.com/dog_rates/status/747600769478692864/photo/1",Bookstore,10.0,7.0,None,2016-06-28 01:21:27,2353.0,557.0,https://pbs.twimg.com/media/CmAC7ehXEAAqSuW.jpg,1.0,Chesapeake_bay_retriever,0.804363,True,Weimaraner,0.0544311,True,Labrador_retriever,0.0432676,True
798,747594051852075008,2016-06-28 00:54:46,http://twitter.com/download/iphone,Again w the sharks guys. This week is about dogs ACTING or DRESSING like sharks. NOT actual sharks. Thank u ...11/10 https://t.co/Ie2mWXWjpr,https://twitter.com/dog_rates/status/747594051852075008/photo/1,None,10.0,11.0,None,2016-06-28 00:54:46,3724.0,1064.0,https://pbs.twimg.com/media/Cl_80k5WkAEbo9m.jpg,1.0,Basenji,0.389136,True,Dingo,0.270226,False,Chihuahua,0.0989388,True
799,747512671126323200,2016-06-27 19:31:23,http://twitter.com/download/iphone,Guys pls stop sending actual sharks. It's too dangerous for me and the people taking the photos. Thank you ...10/10 https://t.co/12lICZN2SP,https://twitter.com/dog_rates/status/747512671126323200/photo/1,None,10.0,10.0,None,2016-06-27 19:31:23,5611.0,1627.0,https://pbs.twimg.com/media/Cl-yykwWkAAqUCE.jpg,1.0,Cardigan,0.111493,True,Malinois,0.0950892,True,German_shepherd,0.0801456,True
800,747461612269887489,2016-06-27 16:08:30,http://twitter.com/download/iphone,Never seen a shark hold another shark like this before. Must be evolving. Both 10/10 please only send dogs though https://t.co/x4IUNKV79Y,https://twitter.com/dog_rates/status/747461612269887489/photo/1,None,10.0,10.0,None,2016-06-27 16:08:30,3917.0,1051.0,https://pbs.twimg.com/media/Cl-EXHSWkAE2IN2.jpg,1.0,Binoculars,0.192717,False,Barbershop,0.08583819999999999,False,Ballplayer,0.0846722,False
802,747219827526344708,2016-06-27 00:07:44,http://twitter.com/download/iphone,This is Atticus. He's remaining calm but his costume looks terrified. 11/10 https://t.co/uT7QeZI34U,"https://twitter.com/dog_rates/status/747219827526344708/photo/1,https://twitter.com/dog_rates/status/747219827526344708/photo/1",Atticus,10.0,11.0,None,2016-06-27 00:07:44,5328.0,1593.0,https://pbs.twimg.com/media/Cl6odlVWQAIy5uk.jpg,2.0,Shetland_sheepdog,0.548018,True,Marmot,0.16550299999999998,False,Collie,0.0430026,True
803,747204161125646336,2016-06-26 23:05:29,http://twitter.com/download/iphone,This is Clark. He's deadly af. Clearly part shark (see pic 2). 10/10 would totally still try to pet https://t.co/dmdEBOEctC,"https://twitter.com/dog_rates/status/747204161125646336/photo/1,https://twitter.com/dog_rates/status/747204161125646336/photo/1",Clark,10.0,10.0,None,2016-06-26 23:05:29,3411.0,929.0,https://pbs.twimg.com/media/Cl6aOBhWEAALuti.jpg,2.0,Coil,0.5336989999999999,False,Dugong,0.0879591,False,Rain_barrel,0.0392215,False
804,747103485104099331,2016-06-26 16:25:26,http://twitter.com/download/iphone,"Guys... I said DOGS with ""shark qualities"" or ""costumes."" Not actual sharks. This did me a real frighten ...11/10 https://t.co/DX1JUHJVN7","https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1",None,10.0,11.0,None,2016-06-26 16:25:26,9678.0,4013.0,https://pbs.twimg.com/media/Cl4-pevXEAAb8VW.jpg,1.0,Labrador_retriever,0.991954,True,Golden_retriever,0.00222849,True,Doormat,0.00140402,False
805,746872823977771008,2016-06-26 01:08:52,http://twitter.com/download/iphone,This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10 https://t.co/9e48aPrBm2,"https://twitter.com/dog_rates/status/746872823977771008/photo/1,https://twitter.com/dog_rates/status/746872823977771008/photo/1",None,10.0,11.0,None,2016-06-26 01:08:52,6054.0,2151.0,https://pbs.twimg.com/media/Cl1s1p7WMAA44Vk.jpg,1.0,Pembroke,0.540201,True,Beagle,0.207835,True,Italian_greyhound,0.0435649,True
806,746790600704425984,2016-06-25 19:42:08,http://twitter.com/download/iphone,When you just can't resist... 10/10 topnotch tongue https://t.co/jeWEGUgbXf,"https://twitter.com/dog_rates/status/746790600704425984/photo/1,https://twitter.com/dog_rates/status/746790600704425984/photo/1,https://twitter.com/dog_rates/status/746790600704425984/photo/1",None,10.0,10.0,None,2016-06-25 19:42:08,4929.0,1617.0,https://pbs.twimg.com/media/Cl0iFdeXEAQtPyT.jpg,3.0,Boston_bull,0.936183,True,Guinea_pig,0.010084,False,Cardigan,0.010077,True
808,746726898085036033,2016-06-25 15:29:00,http://twitter.com/download/iphone,Meet Abby. She's incredibly distracting. Just wants to help steer. Hazardous af. Still 12/10 would pet while driving https://t.co/gLbLiZtwsp,https://twitter.com/dog_rates/status/746726898085036033/photo/1,Abby,10.0,12.0,None,2016-06-25 15:29:00,6112.0,1811.0,https://pbs.twimg.com/media/ClzoJz7WYAELHSf.jpg,1.0,Golden_retriever,0.25650500000000004,True,Labrador_retriever,0.252417,True,Seat_belt,0.203163,False
810,746507379341139972,2016-06-25 00:56:43,http://twitter.com/download/iphone,This is Shiloh. She did not pass the soft mouth egg test. 10/10 would absolutely still pet https://t.co/PlR6hjqvr5,"https://twitter.com/dog_rates/status/746507379341139972/photo/1,https://twitter.com/dog_rates/status/746507379341139972/photo/1",Shiloh,10.0,10.0,None,2016-06-25 00:56:43,4703.0,1092.0,https://pbs.twimg.com/media/Clwgf4bWgAAB15c.jpg,1.0,Toy_poodle,0.508292,True,Lakeland_terrier,0.234458,True,Affenpinscher,0.08456280000000001,True
811,746369468511756288,2016-06-24 15:48:42,http://twitter.com/download/iphone,This is an Iraqi Speed Kangaroo. It is not a dog. Please only send in dogs. I'm very angry with all of you ...9/10 https://t.co/5qpBTTpgUt,https://twitter.com/dog_rates/status/746369468511756288/photo/1,None,10.0,9.0,None,2016-06-24 15:48:42,6240.0,1643.0,https://pbs.twimg.com/media/ClujESVXEAA4uH8.jpg,1.0,German_shepherd,0.622957,True,Malinois,0.338884,True,Wallaby,0.0241615,False
812,746131877086527488,2016-06-24 00:04:36,http://twitter.com/download/iphone,This is Gustav. He has claimed that plant. It is his now. 10/10 would not try to take his plant away https://t.co/uRI7HBgGJX,https://twitter.com/dog_rates/status/746131877086527488/photo/1,Gustav,10.0,10.0,None,2016-06-24 00:04:36,6979.0,2222.0,https://pbs.twimg.com/media/ClrK-rGWAAENcAa.jpg,1.0,Chow,0.575637,True,Pomeranian,0.19595,True,Norwich_terrier,0.141224,True
813,746056683365994496,2016-06-23 19:05:49,http://twitter.com/download/iphone,This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers https://t.co/VJgbgIzIHx,"https://twitter.com/dog_rates/status/746056683365994496/photo/1,https://twitter.com/dog_rates/status/746056683365994496/photo/1",Arlen,10.0,11.0,None,2016-06-23 19:05:49,3596.0,814.0,https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg,1.0,Shetland_sheepdog,0.43332,True,Collie,0.335997,True,Borzoi,0.177179,True
814,745789745784041472,2016-06-23 01:25:06,http://twitter.com/download/iphone,This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need https://t.co/3wc246LOtu,https://twitter.com/dog_rates/status/745789745784041472/photo/1,Gus,10.0,10.0,None,2016-06-23 01:25:06,4067.0,1078.0,https://pbs.twimg.com/media/ClmT0KHWkAAXbhy.jpg,1.0,Pekinese,0.984267,True,Shih-tzu,0.00894166,True,Cocker_spaniel,0.00192826,True
815,745712589599014916,2016-06-22 20:18:30,http://twitter.com/download/iphone,This is Percy. He fell asleep at the wheel. Irresponsible af. 7/10 absolute menace on the roadway https://t.co/QHbvtvaw8E,https://twitter.com/dog_rates/status/745712589599014916/photo/1,Percy,10.0,7.0,None,2016-06-22 20:18:30,7080.0,2356.0,https://pbs.twimg.com/media/CllNnkWWMAEDIAR.jpg,1.0,Seat_belt,0.379055,False,Chow,0.06275449999999999,True,Minibus,0.0524226,False
816,745433870967832576,2016-06-22 01:50:58,http://twitter.com/download/iphone,This is Lenox. She's in a wheelbarrow. Silly doggo. You don't belong there. 10/10 would push around https://t.co/oYbVR4nBsR,"https://twitter.com/dog_rates/status/745433870967832576/photo/1,https://twitter.com/dog_rates/status/745433870967832576/photo/1,https://twitter.com/dog_rates/status/745433870967832576/photo/1",Lenox,10.0,10.0,doggo,2016-06-22 01:50:58,7153.0,2562.0,https://pbs.twimg.com/media/ClhQJUUWAAEVpBX.jpg,1.0,Barrow,0.999962,False,Basset,1.44895e-05,True,Wok,6.060880000000002e-06,False
817,745422732645535745,2016-06-22 01:06:43,http://twitter.com/download/iphone,We only rate dogs. Pls stop sending in non-canines like this Jamaican Flop Seal. This is very very frustrating. 9/10 https://t.co/nc53zEN0hZ,https://twitter.com/dog_rates/status/745422732645535745/photo/1,Very,10.0,9.0,None,2016-06-22 01:06:43,8665.0,2458.0,https://pbs.twimg.com/media/ClhGBCAWIAAFCsz.jpg,1.0,Labrador_retriever,0.6638,True,Golden_retriever,0.308261,True,Ice_bear,0.00426921,False
818,745314880350101504,2016-06-21 17:58:09,http://twitter.com/download/iphone,This is Sugar. She excels underwater. 12/10 photogenic af https://t.co/AWMeXJJz64,"https://twitter.com/dog_rates/status/745314880350101504/photo/1,https://twitter.com/dog_rates/status/745314880350101504/photo/1,https://twitter.com/dog_rates/status/745314880350101504/photo/1,https://twitter.com/dog_rates/status/745314880350101504/photo/1",Sugar,10.0,12.0,None,2016-06-21 17:58:09,7263.0,2779.0,https://pbs.twimg.com/media/Clfj6RYWMAAFAOW.jpg,2.0,Ice_bear,0.807762,False,Great_white_shark,0.0270404,False,Fountain,0.0220518,False
820,745057283344719872,2016-06-21 00:54:33,http://twitter.com/download/iphone,This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA,"https://twitter.com/dog_rates/status/745057283344719872/photo/1,https://twitter.com/dog_rates/status/745057283344719872/photo/1",Oliver,10.0,12.0,None,2016-06-21 00:54:33,7321.0,2286.0,https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg,2.0,Shetland_sheepdog,0.963985,True,Collie,0.0262057,True,Border_collie,0.00454365,True
821,744995568523612160,2016-06-20 20:49:19,http://twitter.com/download/iphone,This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK,"https://twitter.com/dog_rates/status/744995568523612160/photo/1,https://twitter.com/dog_rates/status/744995568523612160/photo/1",Abby,10.0,9.0,puppo,2016-06-20 20:49:19,2998.0,627.0,https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg,1.0,Old_english_sheepdog,0.4274810000000001,True,Shih-tzu,0.146336,True,Tibetan_terrier,0.134269,True
822,744971049620602880,2016-06-20 19:11:53,http://twitter.com/download/iphone,Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af https://t.co/KgSEkrPA3r,"https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1",Indie,10.0,12.0,None,2016-06-20 19:11:53,7960.0,2714.0,https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg,1.0,Toy_poodle,0.497755,True,Golden_retriever,0.282017,True,Miniature_poodle,0.0900324,True
823,744709971296780288,2016-06-20 01:54:27,http://twitter.com/download/iphone,This is Harvey. He's stealthy af. 10/10 would do my best to pet https://t.co/zAzaRT6NnT,https://twitter.com/dog_rates/status/744709971296780288/photo/1,Harvey,10.0,10.0,None,2016-06-20 01:54:27,5664.0,1576.0,https://pbs.twimg.com/media/ClW9w7mWEAEFN1k.jpg,1.0,Shetland_sheepdog,0.234431,True,Samoyed,0.114876,True,Collie,0.08661369999999999,True
824,744334592493166593,2016-06-19 01:02:50,http://twitter.com/download/iphone,This is Blanket. She has overthrown her human. Demands walks like this every hour on the hour. 11/10 so damn fluffy https://t.co/hrJugNHs2Z,https://twitter.com/dog_rates/status/744334592493166593/photo/1,Blanket,10.0,11.0,None,2016-06-19 01:02:50,6850.0,2142.0,https://pbs.twimg.com/media/ClRoXGwWIAEVVzc.jpg,1.0,Samoyed,0.960543,True,Pomeranian,0.0121919,True,White_wolf,0.00475299,False
825,744234799360020481,2016-06-18 18:26:18,http://twitter.com/download/iphone,Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad) https://t.co/7wE9LTEXC4,https://twitter.com/dog_rates/status/744234799360020481/video/1,None,10.0,13.0,doggo,2016-06-18 18:26:18,158024.0,78719.0,https://pbs.twimg.com/ext_tw_video_thumb/744234667679821824/pu/img/1GaWmtJtdqzZV7jy.jpg,1.0,Labrador_retriever,0.825333,True,Ice_bear,0.044680800000000014,False,Whippet,0.0184422,True
827,743980027717509120,2016-06-18 01:33:55,http://twitter.com/download/iphone,This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2,https://twitter.com/dog_rates/status/743980027717509120/photo/1,Geno,10.0,11.0,None,2016-06-18 01:33:55,4209.0,1108.0,https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg,1.0,Bull_mastiff,0.97573,True,Rhodesian_ridgeback,0.00807261,True,Pug,0.00557087,True
828,743895849529389061,2016-06-17 19:59:26,http://twitter.com/download/iphone,When you're given AUX cord privileges from the back seat and accidentally start blasting an audiobook... both 10/10 https://t.co/gCCrY8P0K9,https://twitter.com/dog_rates/status/743895849529389061/photo/1,None,10.0,10.0,None,2016-06-17 19:59:26,3673.0,968.0,https://pbs.twimg.com/media/ClLZU8LWQAAsOxV.jpg,1.0,Dalmatian,0.562315,True,Great_dane,0.416478,True,German_short-haired_pointer,0.00855236,True
829,743609206067040256,2016-06-17 01:00:24,http://twitter.com/download/iphone,Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance. 10/10 would assist https://t.co/YwfN1lbpKA,"https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1",Stark,10.0,10.0,None,2016-06-17 01:00:24,4516.0,1391.0,https://pbs.twimg.com/media/ClHUkhQWAAAy7Yj.jpg,3.0,Weimaraner,0.982794,True,American_staffordshire_terrier,0.0047664,True,Great_dane,0.00343201,True
830,743595368194129920,2016-06-17 00:05:25,http://twitter.com/download/iphone,This is Harold. He looks slippery af. Probably difficult to hug. Would still try tho. 7/10 great with kids I bet https://t.co/EVuqdEO66N,https://twitter.com/dog_rates/status/743595368194129920/photo/1,Harold,10.0,7.0,None,2016-06-17 00:05:25,18586.0,6611.0,https://pbs.twimg.com/media/ClHICHmXEAI_1PS.jpg,1.0,Hippopotamus,0.505675,False,Hog,0.370726,False,Warthog,0.0188272,False
831,743545585370791937,2016-06-16 20:47:36,http://twitter.com/download/iphone,Say hello to Bentley and Millie. They do everything together. Besties forever. Both 11/10 https://t.co/vU3tKr4vTn,"https://twitter.com/dog_rates/status/743545585370791937/photo/1,https://twitter.com/dog_rates/status/743545585370791937/photo/1,https://twitter.com/dog_rates/status/743545585370791937/photo/1",Bentley,10.0,11.0,None,2016-06-16 20:47:36,3558.0,949.0,https://pbs.twimg.com/media/ClGawiUWAAAgs0w.jpg,2.0,Rapeseed,0.876875,False,Standard_poodle,0.06058350000000001,True,Great_pyrenees,0.0330057,True
